region,year,population,industry_production,export,price_indexes,unemployment,grp,investments,fixed_assets
Omsk region ,2007,1993.3,326486.0,556.5,122.24000000000001,8.0,296004.7,69505.45418690018,503481.0
Omsk region ,2008,1987.7,412120.0,558.2,89.4,7.8,347760.3,87509.0,552613.0
Omsk region ,2009,1984.0,373537.0,414.2,119.86000000000001,8.5,336259.6,59184.0,599347.0
Omsk region ,2010,1976.6,447630.0,6912.0,113.06,8.1,382620.4,73196.0,652835.0
Omsk region ,2011,1974.8,569779.0,510.9,109.62,7.9,451418.8,88788.0,725451.0
Omsk region ,2012,1974.0,649505.0,814.7,106.60000000000001,6.9,491507.6,108706.0,827996.0
Omsk region ,2013,1973.9,667319.0,877.2,104.0,6.8,551734.0,105638.0,909004.0
Omsk region ,2014,1978.2,743990,842.5,103.96000000000001,6.7,602605.1,95360,961850
Omsk region ,2015,1978.5,761782,790.4,108.44,6.8,618127.7,94220,985731
Omsk region ,2016,1972.7,766525.0,499.0,108.1,7.2,669480.4,93453.298,1018884
Omsk region ,2017,1960.1,1158374.0,613.9469772,102.41999999999999,7.0,699716.5,98658.725,1087256
Omsk region ,2018,1944.2,1265633.0,825.6,106.78,6.7,736076.8,121385.016,1131964
Omsk region ,2019,1926.7,1685289.0,1013.7,102.34,6.4,772095.9,172266.656,1937734
Omsk region ,2020,1903.7,1845632.0,760.9000000000001,108.2,8.9,763465.3,200449.897,2034388
Omsk region ,2021,1879.5,2112259.0,996.8000000000001,109.46000000000001,6.5,846010.735714286,188689.878,2289559
Tomsk region ,2000,1054.3,24393.0,719.1,132.1,13,40539.5,9304.0,161121
Tomsk region ,2001,1049.8,33716.0,630.9000000000001,119.54,9.9,57041.1,15632.4306,189350
Tomsk region ,2002,1045.5,41993.0,592.6999999999999,118.02000000000001,11.2,75547,18297.752490781164,213667
Tomsk region ,2003,1037.9,57636.0,572.5,110.38000000000001,13.7,97084.3,23382.631381569612,267859
Tomsk region ,2004,1029.9,94570.0,861.7,131.60000000000002,10.1,132439.3,22640.678312384374,295327
Tomsk region ,2005,1024.3,132425.0,1112.9,126.58,10.5,159578.5,19401.0,319795
Tomsk region ,2006,1023.1,150629.0,719.5,102.28,8.9,188800.7,38010.60891668741,361563
Tomsk region ,2007,1026.3,158390.0,854.2,138.12,6.8,214487.0,71640.0331135732,489096.0
Tomsk region ,2008,1031.5,180051.0,735.1,81.92000000000002,8.1,248906.2,85954.0,545898.0
Tomsk region ,2009,1040.3,169944.0,648.5999999999999,125.52,8.7,245808.3,74679.0,619506.0
Tomsk region ,2010,1048.5,211628.0,759.6999999999999,112.1,7.7,284676.7,77598.0,673404.0
Tomsk region ,2011,1057.7,263728.0,714.9,112.46,9.1,333885.7,100897.0,863117.0
Tomsk region ,2012,1064.2,288369.0,880.0,103.56,8.4,371472.9,108304.0,980603.0
Tomsk region ,2013,1070.1,295002.0,644.5,113.92,7.6,402562.1,102732.0,987240.0
Tomsk region ,2014,1074.4,308484,439.90000000000003,104.75999999999999,7.6,430266.8,109357,1048117
Tomsk region ,2015,1076.8,358592,310.1,110.72,7.7,471456.7,104953,1119720
Tomsk region ,2016,1078.9,350128.0,230.89999999999998,106.74000000000001,7.2,521043.5,104385.424,1171769
Tomsk region ,2017,1078.3,693436.0,255.6340535,96.86000000000001,6.3,554393.9,98465.743,1253735
Tomsk region ,2018,1077.4,905122.0,321.1,104.32,6.3,612431.7,96223.045,1355788
Tomsk region ,2019,1079.3,995055.0,315.6,100.8,5.5,617903.6,101716.393,1645400
Tomsk region ,2020,1070.3,970932.0,310.29999999999995,103.39999999999999,8.6,556941.9,101399.183,1723120
Tomsk region ,2021,1068.3,1491961.0,426.0,106.72,6.8,650284.371428571,114673.824,2380029
Republic of Buryatia ,2000,996.9,11570.0,116.5,123.36,19.1,21574.5,3477.0,107029
Republic of Buryatia ,2001,987.3,16046.0,141.79999999999998,125.34,18.4,30075.1,5746.736000000001,138679
Republic of Buryatia ,2002,979.6,21288.0,212.4,114.02000000000001,15.4,37884.5,6444.3289949625505,166665
Republic of Buryatia ,2003,974.6,26170.0,340.2,108.80000000000001,17.8,52253.7,10115.715728929128,188615
Republic of Buryatia ,2004,971.0,29319.0,288.7,127.24000000000001,15.3,63918.5,8402.550277177512,200509
Republic of Buryatia ,2005,966.9,37839.0,228.3,113.41999999999999,12.2,74912.9,9606.0,221056
Republic of Buryatia ,2006,964.6,38644.0,281.1,103.34,14.2,91712.4,15927.82481835196,206590
Republic of Buryatia ,2007,965.2,39533.0,330.0,113.4,13.1,107442.0,19457.225832383,299067.0
Republic of Buryatia ,2008,966.6,53517.0,339.20000000000005,111.88,12.0,124738.5,23605.0,343681.0
Republic of Buryatia ,2009,969.7,59246.0,498.09999999999997,105.06,13.7,121187.7,23379.0,375160.0
Republic of Buryatia ,2010,971.5,64908.0,449.3,113.48,10.4,133525.6,33569.0,402856.0
Republic of Buryatia ,2011,971.4,83749.0,731.4,107.08,9.0,153624.1,40743.0,430210.0
Republic of Buryatia ,2012,971.8,78592.0,949.1,106.02,7.9,164737.8,41184.0,485596.0
Republic of Buryatia ,2013,973.9,98137.0,1299.6,107.25999999999999,8.0,176888.9,41986.0,521445.0
Republic of Buryatia ,2014,978.5,109881,1278.8999999999999,111.5,8.4,186492.9,36740,557500
Republic of Buryatia ,2015,982.3,135758,1567.5,109.2,9.2,202823.4,36220,565871
Republic of Buryatia ,2016,984.1,109514.0,960.0,106.12,9.6,220764.6,33445.203,609133
Republic of Buryatia ,2017,984.5,29898.0,756.0398926,102.88,9.6,224594.1,42213.791,642667
Republic of Buryatia ,2018,983.3,35211.0,950.0,108.6,9.3,258578.6,48526.943,743113
Republic of Buryatia ,2019,985.9,29605.0,910.4000000000001,107.46,9.2,285490.6,72830.638,1156759
Republic of Buryatia ,2020,985.4,27000.0,1163.1,114.10000000000001,10.5,303155.8,65157.404,1232213
Republic of Buryatia ,2021,982.6,33004.0,1329.5,99.44,9.5,292689.555714286,72324.64,1287146
Republic of Sakha (Yakutia) ,2000,957.5,64898.0,1089.5,121.9,11.2,81960.4,15809.0,227793
Republic of Sakha (Yakutia) ,2001,951.5,80594.0,1298.3,111.53999999999999,8.2,100922.4,21849.877999999997,244550
Republic of Sakha (Yakutia) ,2002,948.6,89496.0,957.4,111.2,7.1,115117.1,25922.033530204193,280473
Republic of Sakha (Yakutia) ,2003,950.0,97363.0,1162.3,108.67999999999999,9.4,132964.1,30448.189739206122,357706
Republic of Sakha (Yakutia) ,2004,953.2,133549.0,1684.3,110.56,9,153496.7,34387.28756003054,389591
Republic of Sakha (Yakutia) ,2005,954.4,144781.0,2151.8,109.58,9.2,183027.0,48978.0,450823
Republic of Sakha (Yakutia) ,2006,956.1,152423.0,2155.8,106.56,9.5,206845.0,56618.84537106578,506544
Republic of Sakha (Yakutia) ,2007,958.9,153796.0,2094.0,107.74000000000001,7.7,242656.5,119824.47189962426,590058.0
Republic of Sakha (Yakutia) ,2008,958.1,178489.0,2291.4,118.92,9.0,309518.3,156954.0,657603.0
Republic of Sakha (Yakutia) ,2009,958.3,157737.0,1469.0,108.2,8.7,328201.7,192648.0,733665.0
Republic of Sakha (Yakutia) ,2010,958.2,276667.0,3236.5,104.74000000000001,8.9,386825.1,130493.0,776760.0
Republic of Sakha (Yakutia) ,2011,955.8,356608.0,4581.2,107.53999999999999,9.0,486830.9,190409.0,921586.0
Republic of Sakha (Yakutia) ,2012,955.6,391008.0,4707.8,107.80000000000001,8.0,541306.8,205206.0,1194724.0
Republic of Sakha (Yakutia) ,2013,954.8,416635.0,4734.3,104.14000000000001,7.4,570284.7,193947.0,1336424.0
Republic of Sakha (Yakutia) ,2014,956.9,497455,5050.2,109.88,7.4,658140.4,181172,1520532
Republic of Sakha (Yakutia) ,2015,959.7,605627,3785.6,113.92,7.3,747601.7,198032,1758532
Republic of Sakha (Yakutia) ,2016,962.8,726817.0,4463.5,107.92,7.2,889449.3,275576.034,2025084
Republic of Sakha (Yakutia) ,2017,964.4,144812.0,4800.2137152000005,103.56,7.1,942029.6,386790.021,2208092
Republic of Sakha (Yakutia) ,2018,967.0,171831.0,4643.0,104.74000000000001,6.9,1126774.7,403573.701,2443951
Republic of Sakha (Yakutia) ,2019,972.0,205271.0,4051.7,104.14,6.9,1227680.3,420943.741,3588703
Republic of Sakha (Yakutia) ,2020,982.0,248637.0,3427.8,104.78,7.4,1141265.2,259086.513,3956647
Republic of Sakha (Yakutia) ,2021,992.1,295288.0,5550.5,106.44,6.9,1148320.61285714,387961.963,4653374
Transbaikal region ,2000,1178.8,9316.0,103.6,117.14,14.4,30024.6,6810.0,125252
Transbaikal region ,2001,1165.4,12000.0,85.4,130.76,16.2,35139.2,8765.9313,171686
Transbaikal region ,2002,1152.6,13972.0,87.69999999999999,111.72,11.1,44555.8,6905.127210624771,226267
Transbaikal region ,2003,1142.7,16530.0,89.4,106.22,14.2,53145.5,11452.562950579277,250341
Transbaikal region ,2004,1132.8,18973.0,84.8,134.52,12.6,61261.8,15660.015556063161,260582
Transbaikal region ,2005,1123.3,25021.0,246.7,111.38,8.6,69647.1,17402.0,316690
Transbaikal region ,2006,1115.1,29538.0,250.5,107.97999999999999,6.2,90732.1,22420.728367983636,384530
Transbaikal region ,2007,1111.4,31879.0,353.40000000000003,112.1,8.7,110822.4,32056.808561473328,454018.0
Transbaikal region ,2008,1109.2,39202.0,218.1,116.56,14.9,140302.0,47445.0,512955.0
Transbaikal region ,2009,1109.0,42261.0,248.3,109.11999999999999,12.0,148587.9,42271.0,559907.0
Transbaikal region ,2010,1106.2,65099.0,130.3,112.72,11.1,166742.5,44825.0,592903.0
Transbaikal region ,2011,1099.4,73053.0,213.1,113.86,10.6,203869.0,51656.0,650405.0
Transbaikal region ,2012,1095.2,86574.0,310.4,101.22,10.6,223968.8,67596.0,695610.0
Transbaikal region ,2013,1090.4,93839.0,277.8,99.0,10.5,229239.4,57461.0,753560.0
Transbaikal region ,2014,1087.5,95807,217.6,110.9,10,234840.8,69505,790099
Transbaikal region ,2015,1083.0,112208,204.0,110.69999999999999,10.4,247666.2,76282,850779
Transbaikal region ,2016,1079.0,132221.0,214.8,105.84,10.8,279140.7,85702.385,923639
Transbaikal region ,2017,1072.8,1051665.0,286.94521510000004,111.8,10.7,306596.5,96324.45,944432
Transbaikal region ,2018,1065.8,1241279.0,433.9,106.88,10.2,339838.9,90011.519,989829
Transbaikal region ,2019,1059.7,1246835.0,633.3000000000001,102.7,9.3,369476.5,96182.444,1526075
Transbaikal region ,2020,1053.5,1222198.0,1074.3,101.7,9.8,425378.2,126879.966,1656340
Transbaikal region ,2021,1043.5,1636053.0,1458.2,151.16,9.3,387913.084285715,161548.307,1745899
Kamchatka Krai ,2000,366.4,15565.0,126.0,120.88,16.3,18140.7,3546.0,63975
Kamchatka Krai ,2001,361.7,19978.0,156.5,124.57999999999998,14.5,23031.7,3398.2960000000003,65244
Kamchatka Krai ,2002,357.9,21904.0,143.9,126.52000000000001,11.6,25881.9,3924.9182376873337,72382
Kamchatka Krai ,2003,350.5,26127.0,155.4,102.75999999999999,12.4,29747,6806.838640908804,85851
Kamchatka Krai ,2004,343.9,27160.0,111.0,109.68,10.3,35139.3,5475.773262593881,94084
Kamchatka Krai ,2005,336.6,20847.0,148.6,113.28,8.4,43974.3,7060.0,100939
Kamchatka Krai ,2006,330.8,23570.0,144.0,112.02,8.1,56119.8,8336.91846217106,113962
Kamchatka Krai ,2007,327.9,28173.0,145.29999999999998,106.13999999999999,9.0,66076.8,13019.200281071804,158848.0
Kamchatka Krai ,2008,325.2,28456.0,170.70000000000002,106.94,8.6,77854.3,16520.0,169981.0
Kamchatka Krai ,2009,323.1,31172.0,540.3,119.82000000000001,7.5,94643.2,24385.0,180548.0
Kamchatka Krai ,2010,321.7,58624.0,632.4,115.47999999999999,7.0,103123.2,32615.0,194506.0
Kamchatka Krai ,2011,320.2,61551.0,607.5,106.22,6.1,114375.9,33860.0,242183.0
Kamchatka Krai ,2012,320.6,65638.0,703.8,104.69999999999999,5.8,127412.7,36138.0,267001.0
Kamchatka Krai ,2013,319.9,64573.0,617.6999999999999,101.08,5.7,133364.0,32708.0,296821.0
Kamchatka Krai ,2014,317.2,67318,520.6999999999999,109.78,6.1,145761.3,25128,321916
Kamchatka Krai ,2015,316.1,99850,554.9,121.24000000000001,4.5,175404.8,22850,359528
Kamchatka Krai ,2016,314.7,121338.0,570.6,112.12,4.1,224091.0,37298.185,500594
Kamchatka Krai ,2017,315.5,143432.0,700.3916785,100.6,4.3,228167.2,39007.074,540786
Kamchatka Krai ,2018,314.7,175394.0,843.1,103.70000000000002,4.9,263151.3,40301.326,534999
Kamchatka Krai ,2019,313.0,186920.0,869.4000000000001,99.92,3.8,279337.8,46742.59,781855
Kamchatka Krai ,2020,311.7,186800.0,823.1999999999999,105.52000000000001,3.8,294476.60000000003,58395.126,863987
Kamchatka Krai ,2021,312.7,214205.0,977.1,107.12,3.5,276546.661428572,73215.152,1032481
Primorsky Krai ,2000,2120.5,40618.0,610.0999999999999,122.06,12.3,62088.5,7332.0,180681
Primorsky Krai ,2001,2085.7,44889.0,1146.9,128.45999999999998,8.7,72826.1,9922.071800000002,231358
Primorsky Krai ,2002,2067.4,48674.0,790.5,116.78,9.1,96832.3,13451.712836727631,294027
Primorsky Krai ,2003,2048.6,57046.0,761.5,111.0,8.3,119333.7,15270.852168922875,407011
Primorsky Krai ,2004,2028.4,64223.0,812.6,111.94,9.7,152301.1,18614.003415595875,446027
Primorsky Krai ,2005,2006.5,68828.0,1049.1999999999998,109.10000000000001,8,186623.3,28499.0,457446
Primorsky Krai ,2006,1988.6,79288.0,1071.6999999999998,105.96000000000001,7.9,215934.4,34233.46440136234,476660
Primorsky Krai ,2007,1977.4,87510.0,1111.8,110.9,6.9,259041.4,46988.100654629765,581679.0
Primorsky Krai ,2008,1969.6,103236.0,871.0,112.84,7.4,316581.9,76970.0,634614.0
Primorsky Krai ,2009,1965.2,121605.0,1067.0,109.62,9.5,368996.7,149813.0,799882.0
Primorsky Krai ,2010,1953.5,162243.0,1411.8000000000002,109.1,9.5,470679.2,208209.0,912847.0
Primorsky Krai ,2011,1950.5,192695.0,1676.8999999999999,106.5,8.0,549722.8,307618.0,1695166.0
Primorsky Krai ,2012,1947.2,217775.0,1984.2,106.78,6.9,557489.3,203189.0,2676321.0
Primorsky Krai ,2013,1938.5,250455.0,3335.1,106.0,7.1,577473.9,123061.0,2612167.0
Primorsky Krai ,2014,1933.3,280185,3972.6,109.84,6.9,642423.0,134301,2481077
Primorsky Krai ,2015,1929.0,274775,2707.9,113.58,6.9,717609.9,139208,2739943
Primorsky Krai ,2016,1923.1,268101.0,2175.5,106.4,6.0,860803.6,130499.663,3125796
Primorsky Krai ,2017,1913.0,320803.0,3073.2410296,101.91999999999999,5.4,906265.0,130934.549,3346264
Primorsky Krai ,2018,1902.7,334545.0,3414.7999999999997,104.98,5.4,965485.2,144523.259,3424996
Primorsky Krai ,2019,1895.9,395920.0,4064.2,102.66,5.2,1069330.7,182119.211,3587066
Primorsky Krai ,2020,1877.8,366575.0,2844.8,106.74,5.5,1099944.0,229460.526,3657569
Primorsky Krai ,2021,1863.0,444624.0,3428.2,108.12,4.2,1089436.18333333,246541.379,5262126
Khabarovsk region ,2000,1459.9,59898.0,1307.0,121.52,12.2,64794.8,11605.0,309666
Khabarovsk region ,2001,1446.1,69444.0,2350.2999999999997,114.38,10.5,79891.5,14875.845,379711
Khabarovsk region ,2002,1434.2,76860.0,1173.5,119.88,7,101048.6,20095.14547523533,332389
Khabarovsk region ,2003,1416.2,92459.0,1600.6,115.42,6.2,116318.1,25115.954494717033,371876
Khabarovsk region ,2004,1396.8,93060.0,1836.1999999999998,111.28,6.6,133330.5,34591.88829301786,395949
Khabarovsk region ,2005,1376.3,80208.0,2808.5,112.39999999999999,5.8,161194.4,39166.0,437286
Khabarovsk region ,2006,1359.9,91836.0,3437.2000000000003,109.9,5.8,194259.6,47281.391436061545,489476
Khabarovsk region ,2007,1354.9,112945.0,1753.8000000000002,109.86,5.6,231293.2,64543.78226220236,596954.0
Khabarovsk region ,2008,1351.1,152603.0,1714.5,109.89999999999999,8.6,269178.6,83675.0,670723.0
Khabarovsk region ,2009,1349.2,117547.0,974.4000000000001,113.52000000000001,10.2,276895.4,96974.0,752349.0
Khabarovsk region ,2010,1342.9,159147.0,1225.8,108.69999999999999,8.9,353590.3,156439.0,809105.0
Khabarovsk region ,2011,1342.5,189382.0,1649.1999999999998,109.70000000000002,6.6,399594.2,180508.0,1041749.0
Khabarovsk region ,2012,1342.1,206886.0,1527.8999999999999,104.25999999999999,6.4,437994.3,179907.0,1203168.0
Khabarovsk region ,2013,1339.9,208538.0,1508.1000000000001,105.22,5.7,498067.2,150078.0,1353020.0
Khabarovsk region ,2014,1338.3,263362,1437.7,109.27999999999999,5.9,539338.4,128692,1358317
Khabarovsk region ,2015,1334.5,326941,1145.3999999999999,111.47999999999999,5.3,595792.3,114008,1458497
Khabarovsk region ,2016,1333.3,333349.0,1546.1999999999998,104.6,5.0,672660.4,120091.096,1589042
Khabarovsk region ,2017,1328.3,382968.0,2138.7873157,101.82,4.8,697951.0,121185.003,1623543
Khabarovsk region ,2018,1321.5,428234.0,2581.9,104.66,3.8,761589.2,143705.967,1722484
Khabarovsk region ,2019,1315.7,464846.0,1870.0,103.53999999999999,3.8,805215.6,178207.844,2954280
Khabarovsk region ,2020,1301.1,526321.0,1805.3000000000002,103.82,4.0,861230.6,243359.341,3079309
Khabarovsk region ,2021,1299.0,637916.0,2538.9,111.3,3.1,848600.861428572,243849.375,3645646
Amur region ,2000,923.0,8878.0,58.4,112.96,13.7,26315.2,4051.0,165136
Amur region ,2001,911.4,11704.0,96.4,128.88,12.3,39052.8,14163.838,203808
Amur region ,2002,901.0,15346.0,70.8,120.50000000000001,10.7,45717.5,13631.89411482254,254061
Amur region ,2003,887.8,20447.0,76.19999999999999,117.66,9.8,53199.9,18216.8779626184,325363
Amur region ,2004,874.0,23640.0,99.6,110.62,11.7,64250.2,22031.96490640424,339012
Amur region ,2005,861.0,31815.0,164.70000000000002,109.0,9.9,76861.2,23742.0,384833
Amur region ,2006,850.5,35861.0,156.8,111.14,8.2,95090.9,28650.901041897483,411171
Amur region ,2007,844.3,38751.0,209.4,113.32,6.1,111761.2,45683.17943543622,473453.0
Amur region ,2008,838.9,46798.0,272.2,116.32,5.4,131563.7,66056.0,493989.0
Amur region ,2009,834.9,60866.0,170.39999999999998,117.64,8.3,151118.6,65625.0,530204.0
Amur region ,2010,828.7,72102.0,158.79999999999998,113.0,6.9,178689.6,83892.0,562364.0
Amur region ,2011,821.6,96691.0,234.79999999999998,111.5,6.0,225401.7,118297.0,623125.0
Amur region ,2012,816.9,102413.0,407.5,104.2,5.3,229407.1,113084.0,759529.0
Amur region ,2013,811.3,99246.0,446.4,99.0,6.1,210700.9,102003.0,816040.0
Amur region ,2014,809.9,109392,383.4,113.86,5.6,232053.0,76376,830450
Amur region ,2015,805.7,138603,398.6,114.6,5.8,277380.5,102214,863641
Amur region ,2016,801.8,125937.0,340.2,106.38,5.9,297531.0,129816.094,1009163
Amur region ,2017,798.4,134422.0,308.8003482,100.02000000000001,5.9,299181.0,192469.379,1072521
Amur region ,2018,793.2,134380.0,371.79999999999995,105.38,5.6,334164.4,251184.448,1168547
Amur region ,2019,790.0,170013.0,480.4,106.54,5.4,395617.2,340966.49,1886666
Amur region ,2020,781.9,217218.0,647.1,119.68,6.0,449059.2,343411.597,2159954
Amur region ,2021,772.5,219713.0,627.1999999999999,102.69999999999999,5.2,400903.864761905,382062.998,2387967
Magadan Region ,2000,193.9,10728.0,3.8000000000000003,105.46000000000001,11,13009.5,2138.0,48680
Magadan Region ,2001,187.2,12334.0,2.8,123.14,11.4,17151.6,2552.4476999999997,54817
Magadan Region ,2002,181.8,17877.0,6.3999999999999995,123.03999999999999,8.2,22374.8,3508.148659760925,68306
Magadan Region ,2003,178.1,18148.0,7.7,110.82,10,24325.9,3378.840869310177,78048
Magadan Region ,2004,173.9,19776.0,25.2,106.10000000000001,8,24612.3,4272.816684930122,86131
Magadan Region ,2005,170.4,21610.0,19.9,112.76,6.9,27167.8,5126.0,93758
Magadan Region ,2006,166.9,22352.0,20.0,124.18,5.3,31203.2,7109.287342413142,100547
Magadan Region ,2007,164.0,22012.0,117.2,93.38,5.6,35314.4,9899.603452847126,115027.0
Magadan Region ,2008,160.9,25038.0,128.4,118.69999999999999,7.2,42053.8,13471.0,122805.0
Magadan Region ,2009,159.0,31059.0,90.60000000000001,123.47999999999999,6.5,47895.9,15178.0,136348.0
Magadan Region ,2010,156.5,40650.0,107.9,149.12,5.6,59619.7,16809.0,144914.0
Magadan Region ,2011,154.5,55419.0,197.0,112.44,4.5,72174.2,19061.0,150356.0
Magadan Region ,2012,152.3,73550.0,195.4,105.94,3.4,78417.9,27571.0,174595.0
Magadan Region ,2013,150.3,68950.0,429.3,100.18,2.9,88905.9,37879.0,230924.0
Magadan Region ,2014,148.1,77486,462.1,108.34,3.1,96936.8,40722,226512
Magadan Region ,2015,146.4,98983,330.9,134.28,4.3,125798.3,60666,240208
Magadan Region ,2016,145.6,125151.0,415.7,110.84,4.4,153879.8,41798.186,258861
Magadan Region ,2017,144.1,132611.0,405.0023512,103.28,5.2,161851.2,43891.734,280970
Magadan Region ,2018,141.2,146394.0,407.2,105.72,5.0,176370.6,57640.056,347962
Magadan Region ,2019,140.1,195668.0,463.6,102.78,4.6,214414.9,41237.345,474377
Magadan Region ,2020,139.0,215099.0,457.20000000000005,105.72,5.6,284070.7,47192.68,497822
Magadan Region ,2021,137.8,256035.0,551.8,102.53999999999999,4.9,206598.982380952,68555.466,558471
Sakhalin region ,2000,560.1,30166.0,425.3,129.16,13.2,34777,8067.0,106273
Sakhalin region ,2001,552.2,32892.0,331.2,116.28,12.1,47140.1,16797.511000000002,114955
Sakhalin region ,2002,545.0,31336.0,636.3000000000001,120.0,9.4,47139.8,27390.42757178528,130229
Sakhalin region ,2003,536.8,37252.0,646.0,105.97999999999999,9.4,63139.2,26338.651626632905,164880
Sakhalin region ,2004,529.8,41152.0,707.8000000000001,110.9,7.4,91729.6,85557.4386,174132
Sakhalin region ,2005,521.1,54459.0,1062.7,125.85999999999999,7.7,121014.1,110850.0,207065
Sakhalin region ,2006,513.4,79422.0,1037.3999999999999,107.22,4.8,166105.4,137528.84140479355,287633
Sakhalin region ,2007,509.4,224224.0,7037.799999999999,107.36,4.6,286273.0,122756.2292484449,332989.0
Sakhalin region ,2008,504.9,246406.0,8592.3,116.28,7.4,333581.6,152387.0,522887.0
Sakhalin region ,2009,501.3,302204.0,7609.2,107.16,9.8,392380.1,118446.0,996746.0
Sakhalin region ,2010,496.7,391495.0,11778.6,106.4,8.9,487659.5,135014.0,1091696.0
Sakhalin region ,2011,495.4,542903.0,16010.9,122.24000000000001,7.9,600247.9,176021.0,1208172.0
Sakhalin region ,2012,493.3,583830.0,16367.699999999999,110.02000000000001,7.7,641886.4,164028.0,1263901.0
Sakhalin region ,2013,491.0,605316.0,17009.5,109.80000000000001,7.2,671743.6,175632.0,1440706.0
Sakhalin region ,2014,488.4,795302,16696.7,114.89999999999999,6.5,799165.4,205489,2153134
Sakhalin region ,2015,487.3,774123,11583.7,109.34,6.3,837495.2,241464,2895401
Sakhalin region ,2016,487.4,674179.0,8998.699999999999,112.78,6.3,762510.3,240010.758,2762977
Sakhalin region ,2017,490.2,764821.0,10574.591239899999,103.58,5.9,784503.4,211815.111,2909469
Sakhalin region ,2018,489.6,1097783.0,15272.7,108.62,5.3,1233164.7,229594.794,3170137
Sakhalin region ,2019,488.3,1033831.0,15188.2,99.30000000000001,5.2,1172226.1,238383.696,3523653
Sakhalin region ,2020,485.6,826728.0,11323.8,101.88,5.5,1002707.9,230493.935,4032622
Sakhalin region ,2021,484.2,1024319.0,11469.5,105.06,5.2,1167405.02142857,241022.478,4370008
Jewish Autonomous Region ,2000,193.2,1172.0,12.1,122.30000000000001,15,3784,340.0,23185
Jewish Autonomous Region ,2001,191.9,1269.0,16.7,119.53999999999999,9.4,4788.9,440.3745,29938
Jewish Autonomous Region ,2002,190.6,1676.0,8.1,122.48,9.1,6838.5,841.8388698036468,36365
Jewish Autonomous Region ,2003,188.4,2383.0,8.4,114.85999999999999,6.9,8564.6,1417.2837390242505,42653
Jewish Autonomous Region ,2004,185.8,2512.0,5.3999999999999995,112.39999999999999,8,11230.9,3197.9040469394686,45180
Jewish Autonomous Region ,2005,181.7,3363.0,8.4,113.78,7.9,14204.2,5461.0,52480
Jewish Autonomous Region ,2006,179.4,3657.0,11.700000000000001,109.34,9.8,17976.8,6059.350547129909,72817
Jewish Autonomous Region ,2007,178.7,5183.0,18.0,114.7,9.3,23726.1,8540.665966893606,96110.0
Jewish Autonomous Region ,2008,178.1,6110.0,22.5,114.58,9.6,23977.0,10426.0,104532.0
Jewish Autonomous Region ,2009,177.5,5343.0,13.0,111.12,8.5,25320.0,8039.0,97291.0
Jewish Autonomous Region ,2010,176.3,6150.0,8.7,111.30000000000001,9.3,31555.9,18811.0,107363.0
Jewish Autonomous Region ,2011,174.4,5975.0,11.3,110.22,8.5,39467.0,25430.0,116967.0
Jewish Autonomous Region ,2012,172.7,7060.0,16.0,109.74000000000001,8.5,42743.6,24946.0,158568.0
Jewish Autonomous Region ,2013,170.4,7484.0,17.9,107.36,8.3,38428.7,14327.0,162408.0
Jewish Autonomous Region ,2014,168.4,9453,23.5,108.02,8.7,41948.1,10288,184022
Jewish Autonomous Region ,2015,166.1,10475,37.3,107.79999999999998,7.9,44554.8,12012,199084
Jewish Autonomous Region ,2016,164.2,10756.0,34.5,103.52000000000001,8.2,48563.2,12929.386,224027
Jewish Autonomous Region ,2017,162.0,18991.0,119.20227129999999,102.08,8.3,55268.0,11041.948,252341
Jewish Autonomous Region ,2018,159.9,21936.0,149.6,106.46000000000001,7.0,54577.8,17153.738,259059
Jewish Autonomous Region ,2019,158.3,25796.0,118.4,105.18,6.2,56847.6,15885.615,350513
Jewish Autonomous Region ,2020,156.5,11398.0,198.29999999999998,113.06,6.3,63014.4,16372.652,360985
Jewish Autonomous Region ,2021,153.8,11112.0,395.40000000000003,132.62,5.6,64690.8214285715,16158.649,383177
Chukotsk Autonomous Okrug ,2000,57.5,2332.0,0.3,130.26000000000002,10.3,3931.4,701.0,18893
Chukotsk Autonomous Okrug ,2001,55.3,2929.0,0.1,114.58,7.4,6944.6,1743.0910000000001,13633
Chukotsk Autonomous Okrug ,2002,53.2,4079.0,0.1,116.5,4.5,10155.4,5013.184309563744,14149
Chukotsk Autonomous Okrug ,2003,51.9,4730.0,0.1,112.32,4.9,13501.1,8729.181438260497,16296
Chukotsk Autonomous Okrug ,2004,51.8,5452.0,723.8,117.58,3.5,12357.8,8614.378547306815,21883
Chukotsk Autonomous Okrug ,2005,52.4,6422.0,1524.3,115.06,4.2,12355.4,7409.0,29615
Chukotsk Autonomous Okrug ,2006,52.9,8354.0,122.1,129.07999999999998,3.7,15538.0,5005.748,27060
Chukotsk Autonomous Okrug ,2007,52.8,7765.0,0.7,108.46,3.5,20984.1,5593.507063295766,33882.0
Chukotsk Autonomous Okrug ,2008,52.1,26458.0,1.2,128.5,5.2,30558.7,8286.0,47556.0
Chukotsk Autonomous Okrug ,2009,51.2,43650.0,36.400000000000006,113.66,4.6,45067.6,15001.0,63044.0
Chukotsk Autonomous Okrug ,2010,50.4,43043.0,41.2,117.54,4.5,38978.1,5419.0,76388.0
Chukotsk Autonomous Okrug ,2011,51.0,44928.0,45.5,117.1,5.6,44757.6,9302.0,80996.0
Chukotsk Autonomous Okrug ,2012,50.8,42692.0,47.8,103.96000000000001,4.3,45633.9,17284.0,89475.0
